file,score,decision,reason
I:\Record_chunks\New recording 43_sent0037.wav,0.448053,OTHER,
I:\Record_chunks\New recording 461_sent0055.wav,0.447966,OTHER,
I:\Record_chunks\New recording 199_sent0076.wav,0.447929,OTHER,
I:\Record_chunks\New recording 326_sent0133.wav,0.44777,OTHER,
I:\Record_chunks\New recording 280_sent0223.wav,0.447674,OTHER,
I:\Record_chunks\New recording 36_sent0112.wav,0.447519,OTHER,
I:\Record_chunks\Indigestion gastroesophageal reflex disease._sent0009.wav,0.447408,OTHER,
I:\Record_chunks\New recording 110_sent0154.wav,0.447392,OTHER,
I:\Record_chunks\New recording 154_sent0032.wav,0.446723,OTHER,
I:\Record_chunks\New recording 354_sent0229.wav,0.446578,OTHER,
I:\Record_chunks\New recording 176_sent0039.wav,0.446337,OTHER,
I:\Record_chunks\New recording 249_sent0181.wav,0.44632,OTHER,
I:\Record_chunks\New recording 451_sent0117.wav,0.446166,OTHER,
I:\Record_chunks\New recording 356_sent0174.wav,0.446038,OTHER,
I:\Record_chunks\New recording 413_sent0141.wav,0.446011,OTHER,
I:\Record_chunks\New recording 19_sent0111.wav,0.445985,OTHER,
I:\Record_chunks\New recording 386_sent0029.wav,0.445912,OTHER,
I:\Record_chunks\New recording 259_sent0106.wav,0.445859,OTHER,
I:\Record_chunks\New recording 123_sent0126.wav,0.445683,OTHER,
I:\Record_chunks\New recording 195_sent0092.wav,0.445681,OTHER,
I:\Record_chunks\New recording 308_sent0112.wav,0.445566,OTHER,
I:\Record_chunks\New recording 243_sent0098.wav,0.445552,OTHER,
I:\Record_chunks\New recording 202_sent0070.wav,0.445509,OTHER,
I:\Record_chunks\Dysphagia suspected esophageal cancer._sent0156.wav,0.445459,OTHER,
I:\Record_chunks\New recording 241_sent0183.wav,0.445446,OTHER,
I:\Record_chunks\New recording 256_sent0041.wav,0.445415,OTHER,
I:\Record_chunks\New recording 102_sent0101.wav,0.445406,OTHER,
I:\Record_chunks\New recording 413_sent0133.wav,0.445259,OTHER,
I:\Record_chunks\New recording 13_sent0002.wav,0.44506,OTHER,
I:\Record_chunks\New recording 130_sent0138.wav,0.44493,OTHER,
I:\Record_chunks\General Anxiety Disorder_sent0133.wav,0.444863,OTHER,
I:\Record_chunks\New recording 271_sent0053.wav,0.444659,OTHER,
I:\Record_chunks\New recording 290_sent0091.wav,0.444355,OTHER,
I:\Record_chunks\Cherry angiomas_sent0087.wav,0.444227,OTHER,
I:\Record_chunks\New recording 237_sent0062.wav,0.444172,OTHER,
I:\Record_chunks\New recording 262_sent0126.wav,0.444007,OTHER,
I:\Record_chunks\New recording 181_sent0069.wav,0.443951,OTHER,
I:\Record_chunks\New recording 148_sent0082.wav,0.443912,OTHER,
I:\Record_chunks\New recording 243_sent0161.wav,0.443894,OTHER,
I:\Record_chunks\New recording 102_sent0115.wav,0.443657,OTHER,
I:\Record_chunks\New recording 335_sent0176.wav,0.443515,OTHER,
I:\Record_chunks\New recording 313_sent0115.wav,0.443448,OTHER,
I:\Record_chunks\New recording 208_sent0138.wav,0.443413,OTHER,
I:\Record_chunks\New recording 395_sent0146.wav,0.443191,OTHER,
I:\Record_chunks\New recording 448_sent0174.wav,0.443116,OTHER,
I:\Record_chunks\New recording 130_sent0160.wav,0.443009,OTHER,
I:\Record_chunks\New recording 285_sent0181.wav,0.442985,OTHER,
I:\Record_chunks\New recording 328_sent0140.wav,0.442906,OTHER,
I:\Record_chunks\New recording 34_sent0091.wav,0.442894,OTHER,
I:\Record_chunks\New recording 487_sent0000.wav,0.442848,OTHER,
I:\Record_chunks\New recording 283_sent0022.wav,0.442484,OTHER,
I:\Record_chunks\New recording 413_sent0144.wav,0.442256,OTHER,
I:\Record_chunks\Atypical or tuberculosis_sent0163.wav,0.442244,OTHER,
I:\Record_chunks\New recording 225_sent0098.wav,0.442174,OTHER,
I:\Record_chunks\New recording 16_sent0127.wav,0.442123,OTHER,
I:\Record_chunks\New recording 296_sent0104.wav,0.44205,OTHER,
I:\Record_chunks\demanding tonsillectomy_sent0007.wav,0.441969,OTHER,
I:\Record_chunks\New recording 277_sent0148.wav,0.441831,OTHER,
I:\Record_chunks\New recording 31_sent0034.wav,0.441815,OTHER,
I:\Record_chunks\New recording 309_sent0142.wav,0.441373,OTHER,
I:\Record_chunks\infected hernia_sent0003.wav,0.441372,OTHER,
I:\Record_chunks\New recording 296_sent0100.wav,0.44134,OTHER,
I:\Record_chunks\New recording 374_sent0076.wav,0.441285,OTHER,
I:\Record_chunks\Dysphagia suspected esophageal cancer._sent0134.wav,0.441239,OTHER,
I:\Record_chunks\New recording 148_sent0045.wav,0.441189,OTHER,
I:\Record_chunks\New recording 328_sent0079.wav,0.440776,OTHER,
I:\Record_chunks\New recording 236_sent0096.wav,0.440628,OTHER,
I:\Record_chunks\Cradle cap_sent0033.wav,0.440582,OTHER,
I:\Record_chunks\New recording 176_sent0081.wav,0.440418,OTHER,
I:\Record_chunks\New recording 431_sent0068.wav,0.44035,OTHER,
I:\Record_chunks\New recording 342_sent0056.wav,0.440099,OTHER,
I:\Record_chunks\New recording 365_sent0057.wav,0.439989,OTHER,
I:\Record_chunks\New recording 285_sent0172.wav,0.439971,OTHER,
I:\Record_chunks\New recording 342_sent0134.wav,0.439897,OTHER,
I:\Record_chunks\New recording 395_sent0137.wav,0.439855,OTHER,
I:\Record_chunks\New recording 142_sent0087.wav,0.439842,OTHER,
I:\Record_chunks\New recording 173_sent0116.wav,0.439639,OTHER,
I:\Record_chunks\New recording 113_sent0111.wav,0.439612,OTHER,
I:\Record_chunks\New recording 212_sent0091.wav,0.439272,OTHER,
I:\Record_chunks\New recording 149_sent0134.wav,0.438964,OTHER,
I:\Record_chunks\New recording 295_sent0072.wav,0.438898,OTHER,
I:\Record_chunks\New recording 190_sent0099.wav,0.438845,OTHER,
I:\Record_chunks\New recording 200_sent0153.wav,0.438724,OTHER,
I:\Record_chunks\New recording 193_sent0085.wav,0.438667,OTHER,
I:\Record_chunks\New recording 458_sent0032.wav,0.438531,OTHER,
I:\Record_chunks\New recording 451_sent0231.wav,0.438447,OTHER,
I:\Record_chunks\Child Holidays Sick Note Demand_sent0089.wav,0.438359,OTHER,
I:\Record_chunks\New recording 439_sent0088.wav,0.438131,OTHER,
I:\Record_chunks\New recording 474_sent0030.wav,0.437927,OTHER,
I:\Record_chunks\New recording 121_sent0113.wav,0.437732,OTHER,
I:\Record_chunks\New recording 249_sent0029.wav,0.437666,OTHER,
I:\Record_chunks\New recording 386_sent0003.wav,0.437533,OTHER,
I:\Record_chunks\New recording 467_Trim1_sent0150.wav,0.43743,OTHER,
I:\Record_chunks\New recording 113_sent0121.wav,0.437344,OTHER,
I:\Record_chunks\New recording 218_sent0050.wav,0.437343,OTHER,
I:\Record_chunks\New recording 22_sent0078.wav,0.437263,OTHER,
I:\Record_chunks\New recording 308_sent0019.wav,0.437069,OTHER,
I:\Record_chunks\New recording 339_sent0067.wav,0.436881,OTHER,
I:\Record_chunks\New recording 183_sent0167.wav,0.436875,OTHER,
I:\Record_chunks\New recording 240_sent0123.wav,0.436867,OTHER,
I:\Record_chunks\New recording 424_sent0072.wav,0.436536,OTHER,
I:\Record_chunks\New recording 207_sent0070.wav,0.43651,OTHER,
I:\Record_chunks\New recording 467_Trim1_sent0153.wav,0.436491,OTHER,
I:\Record_chunks\Huntington Disease Inheritance Counselling_sent0085.wav,0.436178,OTHER,
I:\Record_chunks\New recording 379_sent0148.wav,0.43611,OTHER,
I:\Record_chunks\New recording 123_sent0139.wav,0.436064,OTHER,
I:\Record_chunks\New recording 173_sent0090.wav,0.435746,OTHER,
I:\Record_chunks\New recording 298_sent0088.wav,0.435687,OTHER,
I:\Record_chunks\New recording 330_sent0002.wav,0.43558,OTHER,
I:\Record_chunks\New recording 259_sent0104.wav,0.435478,OTHER,
I:\Record_chunks\Child Holidays Sick Note Demand_sent0058.wav,0.435436,OTHER,
I:\Record_chunks\New recording 354_sent0176.wav,0.435093,OTHER,
I:\Record_chunks\New recording 356_sent0108.wav,0.434763,OTHER,
I:\Record_chunks\New recording 140_sent0170.wav,0.434709,OTHER,
I:\Record_chunks\cannabis insomia_sent0029.wav,0.434703,OTHER,
I:\Record_chunks\New recording 134_sent0186.wav,0.434598,OTHER,
I:\Record_chunks\New recording 172_sent0089.wav,0.434433,OTHER,
I:\Record_chunks\New recording 277_sent0090.wav,0.434399,OTHER,
I:\Record_chunks\General Anxiety Disorder_sent0198.wav,0.434282,OTHER,
I:\Record_chunks\New recording 454_sent0166.wav,0.434206,OTHER,
I:\Record_chunks\New recording 417_sent0041.wav,0.434024,OTHER,
I:\Record_chunks\New recording 35_sent0102.wav,0.433962,OTHER,
I:\Record_chunks\New recording 359_sent0133.wav,0.43344,OTHER,
I:\Record_chunks\New recording 419_sent0145.wav,0.433349,OTHER,
I:\Record_chunks\New recording 237_sent0139.wav,0.433322,OTHER,
I:\Record_chunks\New recording 169_sent0079.wav,0.433225,OTHER,
I:\Record_chunks\New recording 208_sent0071.wav,0.433165,OTHER,
I:\Record_chunks\New recording 205_sent0131.wav,0.433116,OTHER,
I:\Record_chunks\New recording 175_sent0083.wav,0.433099,OTHER,
I:\Record_chunks\New recording 216_sent0225.wav,0.433049,OTHER,
I:\Record_chunks\New recording 478_sent0184.wav,0.433015,OTHER,
I:\Record_chunks\New recording 461_sent0077.wav,0.432995,OTHER,
I:\Record_chunks\New recording 241_sent0022.wav,0.432972,OTHER,
I:\Record_chunks\New recording 35_sent0089.wav,0.432965,OTHER,
I:\Record_chunks\New recording 255_sent0023.wav,0.432836,OTHER,
I:\Record_chunks\New recording 307_sent0079.wav,0.432833,OTHER,
I:\Record_chunks\New recording 422_sent0175.wav,0.432813,OTHER,
I:\Record_chunks\New recording 189_sent0000.wav,0.432796,OTHER,
I:\Record_chunks\New recording 121_sent0084.wav,0.432455,OTHER,
I:\Record_chunks\New recording 294_sent0043.wav,0.432238,OTHER,
I:\Record_chunks\New recording 178_sent0087.wav,0.432189,OTHER,
I:\Record_chunks\New recording 354_sent0118.wav,0.432052,OTHER,
I:\Record_chunks\New recording 237_sent0191.wav,0.43183,OTHER,
I:\Record_chunks\New recording 324_sent0208.wav,0.431743,OTHER,
I:\Record_chunks\New recording 429_sent0120.wav,0.431722,OTHER,
I:\Record_chunks\New recording 370_sent0066.wav,0.431662,OTHER,
I:\Record_chunks\New recording 255_sent0096.wav,0.431508,OTHER,
I:\Record_chunks\New recording 246_sent0046.wav,0.431329,OTHER,
I:\Record_chunks\New recording 432_sent0109.wav,0.431319,OTHER,
I:\Record_chunks\New recording 404_sent0160.wav,0.431181,OTHER,
I:\Record_chunks\New recording 451_sent0225.wav,0.430979,OTHER,
I:\Record_chunks\New recording 386_sent0319.wav,0.430978,OTHER,
I:\Record_chunks\Atypical or tuberculosis_sent0031.wav,0.430827,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0111.wav,0.43081,OTHER,
I:\Record_chunks\New recording 356_sent0077.wav,0.430687,OTHER,
I:\Record_chunks\New recording 349_sent0021.wav,0.430401,OTHER,
I:\Record_chunks\New recording 488_sent0014.wav,0.430275,OTHER,
I:\Record_chunks\New recording 379_sent0156.wav,0.430257,OTHER,
I:\Record_chunks\New recording 219_sent0173.wav,0.430192,OTHER,
"I:\Record_chunks\Breaking bad news, second stroke, palliative_sent0107.wav",0.429804,OTHER,
I:\Record_chunks\New recording 339_sent0059.wav,0.429782,OTHER,
I:\Record_chunks\New recording 10_sent0005.wav,0.429114,OTHER,
I:\Record_chunks\New recording 183_sent0217.wav,0.428832,OTHER,
I:\Record_chunks\New recording 328_sent0114.wav,0.428792,OTHER,
I:\Record_chunks\fall_sent0071.wav,0.428785,OTHER,
I:\Record_chunks\New recording 45_sent0147.wav,0.428729,OTHER,
I:\Record_chunks\missing blood sample_sent0001.wav,0.428712,OTHER,
I:\Record_chunks\New recording 334_sent0045.wav,0.428679,OTHER,
I:\Record_chunks\New recording 489_sent0147.wav,0.42863,OTHER,
I:\Record_chunks\New recording 454_sent0084.wav,0.428518,OTHER,
I:\Record_chunks\New recording 470_sent0069.wav,0.428369,OTHER,
I:\Record_chunks\New recording 312_sent0091.wav,0.428317,OTHER,
I:\Record_chunks\acne patient requesting isotretinoin topical._sent0086.wav,0.428289,OTHER,
I:\Record_chunks\captopril pregnancy _sent0001.wav,0.42776,OTHER,
I:\Record_chunks\New recording 147_sent0055.wav,0.427729,OTHER,
I:\Record_chunks\New recording 212_sent0028.wav,0.427706,OTHER,
I:\Record_chunks\Generalized anxiety disorder_sent0037.wav,0.427577,OTHER,
I:\Record_chunks\New recording 328_sent0083.wav,0.42745,OTHER,
I:\Record_chunks\New recording 291_sent0115.wav,0.427169,OTHER,
I:\Record_chunks\New recording 271_sent0043.wav,0.427136,OTHER,
I:\Record_chunks\New recording 228_sent0172.wav,0.42713,OTHER,
I:\Record_chunks\New recording 169_sent0038.wav,0.426793,OTHER,
I:\Record_chunks\New recording 198_sent0020.wav,0.426665,OTHER,
I:\Record_chunks\bloating case_sent0065.wav,0.426262,OTHER,
I:\Record_chunks\diabetic review learning disability_sent0072.wav,0.426185,OTHER,
I:\Record_chunks\New recording 284_sent0141.wav,0.426098,OTHER,
I:\Record_chunks\New recording 382_sent0032.wav,0.42605,OTHER,
I:\Record_chunks\New recording 214_sent0110.wav,0.42604,OTHER,
I:\Record_chunks\missed myocardial infarction_sent0015.wav,0.42593,OTHER,
I:\Record_chunks\New recording 296_sent0235.wav,0.425869,OTHER,
I:\Record_chunks\New recording 496_sent0177.wav,0.425804,OTHER,
I:\Record_chunks\New recording 344_sent0032.wav,0.425576,OTHER,
I:\Record_chunks\New recording 360_sent0078.wav,0.425531,OTHER,
I:\Record_chunks\Low Vitamin D test results disclosure _sent0037.wav,0.425458,OTHER,
I:\Record_chunks\New recording 416_sent0066.wav,0.425446,OTHER,
I:\Record_chunks\New recording 205_sent0040.wav,0.424905,OTHER,
I:\Record_chunks\New recording 384_sent0190.wav,0.424901,OTHER,
I:\Record_chunks\New recording 341_sent0203.wav,0.424843,OTHER,
I:\Record_chunks\General Anxiety Disorder_sent0032.wav,0.424812,OTHER,
I:\Record_chunks\New recording 233_sent0075.wav,0.424797,OTHER,
I:\Record_chunks\New recording 312_sent0181.wav,0.42474,OTHER,
I:\Record_chunks\New recording 364_sent0130.wav,0.424635,OTHER,
I:\Record_chunks\New recording 191_sent0052.wav,0.424619,OTHER,
I:\Record_chunks\New recording 105_sent0002.wav,0.424375,OTHER,
I:\Record_chunks\New recording 387_sent0087.wav,0.424171,OTHER,
I:\Record_chunks\Fibrile convulsions_sent0021.wav,0.424028,OTHER,
I:\Record_chunks\New recording 156_sent0119.wav,0.423985,OTHER,
I:\Record_chunks\New recording 276_sent0092.wav,0.423985,OTHER,
I:\Record_chunks\New recording 190_sent0148.wav,0.423968,OTHER,
I:\Record_chunks\New recording 207_sent0100.wav,0.423938,OTHER,
I:\Record_chunks\New recording 128_sent0082.wav,0.423811,OTHER,
I:\Record_chunks\New recording 227_sent0177.wav,0.423779,OTHER,
I:\Record_chunks\New recording 493_sent0185.wav,0.423664,OTHER,
I:\Record_chunks\Age-related macular degeneration_sent0061.wav,0.423644,OTHER,
I:\Record_chunks\New recording 394_sent0106.wav,0.42347,OTHER,
I:\Record_chunks\New recording 45_sent0003.wav,0.423372,OTHER,
I:\Record_chunks\Intervertebral disk collapse_sent0037.wav,0.423143,OTHER,
I:\Record_chunks\New recording 200_sent0152.wav,0.422998,OTHER,
I:\Record_chunks\New recording 48_sent0047.wav,0.422881,OTHER,
I:\Record_chunks\New recording 257_sent0147.wav,0.422739,OTHER,
I:\Record_chunks\New recording 337_sent0102.wav,0.422543,OTHER,
I:\Record_chunks\New recording 33_sent0060.wav,0.422454,OTHER,
I:\Record_chunks\New recording 199_sent0070.wav,0.422298,OTHER,
I:\Record_chunks\New recording 166_sent0163.wav,0.422195,OTHER,
I:\Record_chunks\New recording 287_sent0090.wav,0.422145,OTHER,
I:\Record_chunks\New recording 311_sent0102.wav,0.422078,OTHER,
I:\Record_chunks\New recording 487_sent0078.wav,0.422017,OTHER,
I:\Record_chunks\New recording 493_sent0171.wav,0.421984,OTHER,
I:\Record_chunks\New recording 121_sent0069.wav,0.421962,OTHER,
I:\Record_chunks\New recording 413_sent0108.wav,0.421768,OTHER,
I:\Record_chunks\New recording 187_sent0046.wav,0.421607,OTHER,
I:\Record_chunks\New recording 331_sent0084.wav,0.421581,OTHER,
I:\Record_chunks\New recording 360_sent0066.wav,0.421579,OTHER,
I:\Record_chunks\New recording 422_sent0166.wav,0.421123,OTHER,
I:\Record_chunks\New recording 443_sent0116.wav,0.421085,OTHER,
I:\Record_chunks\aortic stenosis TAVI counselling_sent0131.wav,0.421071,OTHER,
I:\Record_chunks\New recording 422_sent0162.wav,0.421033,OTHER,
I:\Record_chunks\musculoskeletal chest pain_sent0030.wav,0.420812,OTHER,
I:\Record_chunks\New recording 195_sent0040.wav,0.420725,OTHER,
I:\Record_chunks\New recording 336_sent0045.wav,0.420552,OTHER,
I:\Record_chunks\New recording 14_sent0065.wav,0.420496,OTHER,
I:\Record_chunks\New recording 118_sent0117.wav,0.420409,OTHER,
I:\Record_chunks\New recording 340_sent0059.wav,0.420355,OTHER,
I:\Record_chunks\New recording 232_sent0116.wav,0.420292,OTHER,
I:\Record_chunks\New recording 206_sent0090.wav,0.420063,OTHER,
I:\Record_chunks\New recording 383_sent0157.wav,0.420019,OTHER,
I:\Record_chunks\New recording 342_sent0015.wav,0.419995,OTHER,
I:\Record_chunks\New recording 413_sent0145.wav,0.419891,OTHER,
I:\Record_chunks\New recording 116_sent0094.wav,0.419804,OTHER,
I:\Record_chunks\New recording 157_sent0003.wav,0.419719,OTHER,
I:\Record_chunks\New recording 454_sent0158.wav,0.419705,OTHER,
I:\Record_chunks\New recording 234_sent0044.wav,0.41952,OTHER,
I:\Record_chunks\Minor emergency contraception._sent0103.wav,0.419428,OTHER,
I:\Record_chunks\New recording 392_sent0183.wav,0.419268,OTHER,
I:\Record_chunks\infected hernia_sent0149.wav,0.419249,OTHER,
I:\Record_chunks\General Anxiety Disorder_sent0054.wav,0.419175,OTHER,
I:\Record_chunks\New recording 134_sent0057.wav,0.41903,OTHER,
I:\Record_chunks\New recording 273_sent0153.wav,0.418834,OTHER,
I:\Record_chunks\New recording 433_sent0069.wav,0.418824,OTHER,
I:\Record_chunks\New recording 329_sent0143.wav,0.418692,OTHER,
I:\Record_chunks\New recording 112_sent0064.wav,0.418148,OTHER,
I:\Record_chunks\New recording 167_sent0118.wav,0.417912,OTHER,
I:\Record_chunks\New recording 230_sent0038.wav,0.417721,OTHER,
I:\Record_chunks\New recording 394_sent0190.wav,0.417511,OTHER,
I:\Record_chunks\New recording 225_sent0123.wav,0.417477,OTHER,
I:\Record_chunks\Fibrile convulsions_sent0083.wav,0.417476,OTHER,
I:\Record_chunks\molluscum contagiosum_sent0092.wav,0.417454,OTHER,
I:\Record_chunks\New recording 215_sent0215.wav,0.417135,OTHER,
I:\Record_chunks\New recording 250_sent0035.wav,0.416783,OTHER,
I:\Record_chunks\Acute gastroenteritis._sent0218.wav,0.416714,OTHER,
I:\Record_chunks\aortic stenosis TAVI counselling_sent0141.wav,0.416666,OTHER,
I:\Record_chunks\missed myocardial infarction_sent0070.wav,0.416574,OTHER,
I:\Record_chunks\New recording 241_sent0090.wav,0.416554,OTHER,
I:\Record_chunks\New recording 322_sent0139.wav,0.416534,OTHER,
I:\Record_chunks\New recording 343_sent0121.wav,0.416339,OTHER,
I:\Record_chunks\New recording 344_sent0243.wav,0.416338,OTHER,
I:\Record_chunks\Age-related macular degeneration_sent0102.wav,0.416304,OTHER,
I:\Record_chunks\Elderly Abuse_sent0054.wav,0.416159,OTHER,
I:\Record_chunks\New recording 465_sent0330.wav,0.416142,OTHER,
I:\Record_chunks\New recording 129_sent0131.wav,0.416005,OTHER,
I:\Record_chunks\New recording 490_sent0100.wav,0.415916,OTHER,
I:\Record_chunks\New recording 449_sent0170.wav,0.415796,OTHER,
I:\Record_chunks\New recording 259_sent0032.wav,0.415621,OTHER,
I:\Record_chunks\New recording 322_sent0045.wav,0.415407,OTHER,
I:\Record_chunks\New recording 149_sent0120.wav,0.415347,OTHER,
I:\Record_chunks\New recording 214_sent0088.wav,0.415064,OTHER,
I:\Record_chunks\New recording 197_sent0079.wav,0.415017,OTHER,
I:\Record_chunks\New recording 352_sent0098.wav,0.414882,OTHER,
I:\Record_chunks\New recording 384_sent0148.wav,0.41484,OTHER,
