file,score,decision,reason
I:\Record_chunks\New recording 139_sent0062.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\New recording 139_sent0063.wav,-0.039013,OTHER,
I:\Record_chunks\New recording 139_sent0064.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 139_sent0065.wav,,OTHER,too_short(1.04s)
I:\Record_chunks\New recording 139_sent0066.wav,-0.022829,OTHER,
I:\Record_chunks\New recording 139_sent0067.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\New recording 139_sent0068.wav,-0.036161,OTHER,
I:\Record_chunks\New recording 139_sent0069.wav,-0.064623,OTHER,
I:\Record_chunks\New recording 139_sent0070.wav,,OTHER,too_short(1.49s)
I:\Record_chunks\New recording 139_sent0071.wav,-0.080058,OTHER,
I:\Record_chunks\New recording 139_sent0072.wav,-0.020160,OTHER,
I:\Record_chunks\New recording 139_sent0073.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 139_sent0074.wav,-0.047318,OTHER,
I:\Record_chunks\New recording 139_sent0075.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\New recording 139_sent0076.wav,-0.026361,OTHER,
I:\Record_chunks\New recording 139_sent0077.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 139_sent0078.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 139_sent0079.wav,0.016374,OTHER,
I:\Record_chunks\New recording 139_sent0080.wav,,OTHER,too_short(1.13s)
I:\Record_chunks\New recording 139_sent0081.wav,0.030366,OTHER,
I:\Record_chunks\New recording 139_sent0082.wav,,OTHER,too_short(1.13s)
I:\Record_chunks\New recording 139_sent0083.wav,0.254839,OTHER,
I:\Record_chunks\New recording 139_sent0084.wav,0.044772,OTHER,
I:\Record_chunks\New recording 139_sent0085.wav,,OTHER,too_short(1.13s)
I:\Record_chunks\New recording 139_sent0086.wav,,OTHER,too_short(1.46s)
I:\Record_chunks\New recording 139_sent0087.wav,0.429688,OTHER,
I:\Record_chunks\New recording 139_sent0088.wav,0.379308,OTHER,
I:\Record_chunks\New recording 139_sent0089.wav,-0.063267,OTHER,
I:\Record_chunks\New recording 139_sent0090.wav,0.578431,OTHER,
I:\Record_chunks\New recording 139_sent0091.wav,0.458844,OTHER,
I:\Record_chunks\New recording 139_sent0092.wav,-0.035196,OTHER,
I:\Record_chunks\New recording 139_sent0093.wav,0.448398,OTHER,
I:\Record_chunks\New recording 139_sent0094.wav,0.040342,OTHER,
I:\Record_chunks\New recording 139_sent0095.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 139_sent0096.wav,0.620667,OTHER,
I:\Record_chunks\New recording 139_sent0097.wav,-0.023076,OTHER,
I:\Record_chunks\New recording 139_sent0098.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 139_sent0099.wav,0.046610,OTHER,
I:\Record_chunks\New recording 139_sent0100.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 139_sent0101.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 139_sent0102.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 139_sent0103.wav,-0.050347,OTHER,
I:\Record_chunks\New recording 139_sent0104.wav,0.523502,OTHER,
I:\Record_chunks\New recording 139_sent0105.wav,0.032629,OTHER,
I:\Record_chunks\New recording 139_sent0106.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 139_sent0107.wav,0.068234,OTHER,
I:\Record_chunks\New recording 139_sent0108.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 139_sent0109.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 139_sent0110.wav,0.048807,OTHER,
I:\Record_chunks\New recording 139_sent0111.wav,,OTHER,too_short(1.04s)
I:\Record_chunks\New recording 139_sent0112.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 139_sent0113.wav,0.535857,OTHER,
I:\Record_chunks\New recording 139_sent0114.wav,,OTHER,too_short(0.59s)
I:\Record_chunks\New recording 139_sent0115.wav,,OTHER,too_short(1.96s)
I:\Record_chunks\New recording 139_sent0116.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 139_sent0117.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 139_sent0118.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 139_sent0119.wav,-0.021026,OTHER,
I:\Record_chunks\New recording 139_sent0120.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 139_sent0121.wav,-0.068777,OTHER,
I:\Record_chunks\New recording 139_sent0122.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 139_sent0123.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 139_sent0124.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 139_sent0125.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 139_sent0126.wav,0.057740,OTHER,
I:\Record_chunks\New recording 139_sent0127.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 139_sent0128.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 139_sent0129.wav,0.452636,OTHER,
I:\Record_chunks\New recording 139_sent0130.wav,,OTHER,too_short(0.61s)
I:\Record_chunks\New recording 139_sent0131.wav,-0.047397,OTHER,
I:\Record_chunks\New recording 139_sent0132.wav,0.561504,OTHER,
I:\Record_chunks\New recording 139_sent0133.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 139_sent0134.wav,-0.035566,OTHER,
I:\Record_chunks\New recording 139_sent0135.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 139_sent0136.wav,-0.011027,OTHER,
I:\Record_chunks\New recording 139_sent0137.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 139_sent0138.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\New recording 139_sent0139.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\New recording 139_sent0140.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 139_sent0141.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 139_sent0142.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\New recording 139_sent0143.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 139_sent0144.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 139_sent0145.wav,0.017438,OTHER,
I:\Record_chunks\New recording 139_sent0146.wav,-0.025822,OTHER,
I:\Record_chunks\New recording 139_sent0147.wav,-0.053711,OTHER,
I:\Record_chunks\New recording 139_sent0148.wav,-0.036703,OTHER,
I:\Record_chunks\New recording 139_sent0149.wav,0.079208,OTHER,
I:\Record_chunks\New recording 139_sent0150.wav,0.603753,OTHER,
I:\Record_chunks\New recording 139_sent0151.wav,0.546310,OTHER,
I:\Record_chunks\New recording 139_sent0152.wav,0.434231,OTHER,
I:\Record_chunks\New recording 139_sent0153.wav,-0.007713,OTHER,
I:\Record_chunks\New recording 139_sent0154.wav,-0.029625,OTHER,
I:\Record_chunks\New recording 139_sent0155.wav,-0.000803,OTHER,
I:\Record_chunks\New recording 139_sent0156.wav,-0.031945,OTHER,
I:\Record_chunks\New recording 139_sent0157.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 139_sent0158.wav,0.009577,OTHER,
I:\Record_chunks\New recording 139_sent0159.wav,0.012903,OTHER,
I:\Record_chunks\New recording 139_sent0160.wav,-0.029372,OTHER,
I:\Record_chunks\New recording 139_sent0161.wav,0.503844,OTHER,
I:\Record_chunks\New recording 139_sent0162.wav,-0.033501,OTHER,
I:\Record_chunks\New recording 139_sent0163.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 139_sent0164.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 139_sent0165.wav,-0.059601,OTHER,
I:\Record_chunks\New recording 139_sent0166.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 139_sent0167.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 139_sent0168.wav,-0.061142,OTHER,
I:\Record_chunks\New recording 139_sent0169.wav,,OTHER,too_short(0.44s)
I:\Record_chunks\New recording 139_sent0170.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 139_sent0171.wav,-0.017532,OTHER,
I:\Record_chunks\New recording 139_sent0172.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 139_sent0173.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 139_sent0174.wav,0.517336,OTHER,
I:\Record_chunks\New recording 139_sent0175.wav,-0.022145,OTHER,
I:\Record_chunks\New recording 139_sent0176.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 139_sent0177.wav,0.038385,OTHER,
I:\Record_chunks\New recording 139_sent0178.wav,-0.008351,OTHER,
I:\Record_chunks\New recording 139_sent0179.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 139_sent0180.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 139_sent0181.wav,0.018487,OTHER,
I:\Record_chunks\New recording 139_sent0182.wav,0.001217,OTHER,
I:\Record_chunks\New recording 139_sent0183.wav,-0.020028,OTHER,
I:\Record_chunks\New recording 139_sent0184.wav,-0.097940,OTHER,
I:\Record_chunks\New recording 139_sent0185.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 139_sent0186.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 139_sent0187.wav,-0.069792,OTHER,
I:\Record_chunks\New recording 139_sent0188.wav,,OTHER,too_short(1.92s)
I:\Record_chunks\New recording 139_sent0189.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 139_sent0190.wav,-0.063706,OTHER,
I:\Record_chunks\New recording 139_sent0191.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 139_sent0192.wav,-0.055558,OTHER,
I:\Record_chunks\New recording 139_sent0193.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 139_sent0194.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 139_sent0195.wav,-0.054013,OTHER,
I:\Record_chunks\New recording 139_sent0196.wav,-0.044154,OTHER,
I:\Record_chunks\New recording 139_sent0197.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 139_sent0198.wav,0.530999,OTHER,
I:\Record_chunks\New recording 139_sent0199.wav,-0.082944,OTHER,
I:\Record_chunks\New recording 139_sent0200.wav,-0.006152,OTHER,
I:\Record_chunks\New recording 139_sent0201.wav,-0.024605,OTHER,
I:\Record_chunks\New recording 139_sent0202.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 139_sent0203.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\New recording 139_sent0204.wav,0.383782,OTHER,
I:\Record_chunks\New recording 140_sent0000.wav,0.012910,OTHER,
I:\Record_chunks\New recording 140_sent0001.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 140_sent0002.wav,-0.065447,OTHER,
I:\Record_chunks\New recording 140_sent0003.wav,0.032372,OTHER,
I:\Record_chunks\New recording 140_sent0004.wav,-0.017205,OTHER,
I:\Record_chunks\New recording 140_sent0005.wav,0.488199,OTHER,
I:\Record_chunks\New recording 140_sent0006.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 140_sent0007.wav,,OTHER,too_short(0.75s)
I:\Record_chunks\New recording 140_sent0008.wav,0.574575,OTHER,
I:\Record_chunks\New recording 140_sent0009.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 140_sent0010.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 140_sent0011.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 140_sent0012.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 140_sent0013.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 140_sent0014.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 140_sent0015.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 140_sent0016.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 140_sent0017.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\New recording 140_sent0018.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 140_sent0019.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 140_sent0020.wav,0.649122,OTHER,
I:\Record_chunks\New recording 140_sent0021.wav,0.629407,OTHER,
I:\Record_chunks\New recording 140_sent0022.wav,0.045008,OTHER,
I:\Record_chunks\New recording 140_sent0023.wav,,OTHER,too_short(1.38s)
I:\Record_chunks\New recording 140_sent0024.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 140_sent0025.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\New recording 140_sent0026.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 140_sent0027.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 140_sent0028.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 140_sent0029.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 140_sent0030.wav,0.630893,OTHER,
I:\Record_chunks\New recording 140_sent0031.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\New recording 140_sent0032.wav,-0.097624,OTHER,
I:\Record_chunks\New recording 140_sent0033.wav,,OTHER,too_short(1.21s)
I:\Record_chunks\New recording 140_sent0034.wav,0.525744,OTHER,
I:\Record_chunks\New recording 140_sent0035.wav,0.524514,OTHER,
I:\Record_chunks\New recording 140_sent0036.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 140_sent0037.wav,0.617727,OTHER,
I:\Record_chunks\New recording 140_sent0038.wav,0.047630,OTHER,
I:\Record_chunks\New recording 140_sent0039.wav,0.399557,OTHER,
I:\Record_chunks\New recording 140_sent0040.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 140_sent0041.wav,0.365726,OTHER,
I:\Record_chunks\New recording 140_sent0042.wav,0.033071,OTHER,
I:\Record_chunks\New recording 140_sent0043.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\New recording 140_sent0044.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 140_sent0045.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 140_sent0046.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 140_sent0047.wav,,OTHER,too_short(1.96s)
I:\Record_chunks\New recording 140_sent0048.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\New recording 140_sent0049.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 140_sent0050.wav,0.531114,OTHER,
I:\Record_chunks\New recording 140_sent0051.wav,,OTHER,too_short(1.40s)
I:\Record_chunks\New recording 140_sent0052.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 140_sent0053.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 140_sent0054.wav,0.598794,OTHER,
I:\Record_chunks\New recording 140_sent0055.wav,0.020367,OTHER,
I:\Record_chunks\New recording 140_sent0056.wav,0.536030,OTHER,
I:\Record_chunks\New recording 140_sent0057.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 140_sent0058.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 140_sent0059.wav,0.586677,OTHER,
I:\Record_chunks\New recording 140_sent0060.wav,-0.045049,OTHER,
I:\Record_chunks\New recording 140_sent0061.wav,0.631854,OTHER,
I:\Record_chunks\New recording 140_sent0062.wav,0.618245,OTHER,
I:\Record_chunks\New recording 140_sent0063.wav,0.560989,OTHER,
I:\Record_chunks\New recording 140_sent0064.wav,-0.030123,OTHER,
I:\Record_chunks\New recording 140_sent0065.wav,0.605371,OTHER,
I:\Record_chunks\New recording 140_sent0066.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\New recording 140_sent0067.wav,-0.056691,OTHER,
I:\Record_chunks\New recording 140_sent0068.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 140_sent0069.wav,0.380210,OTHER,
I:\Record_chunks\New recording 140_sent0070.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\New recording 140_sent0071.wav,0.636860,OTHER,
I:\Record_chunks\New recording 140_sent0072.wav,0.530718,OTHER,
I:\Record_chunks\New recording 140_sent0073.wav,0.630153,OTHER,
I:\Record_chunks\New recording 140_sent0074.wav,0.681238,TARGET,
I:\Record_chunks\New recording 140_sent0075.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 140_sent0076.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 140_sent0077.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 140_sent0078.wav,0.652973,TARGET,
I:\Record_chunks\New recording 140_sent0079.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 140_sent0080.wav,0.418135,OTHER,
I:\Record_chunks\New recording 140_sent0081.wav,0.616716,OTHER,
I:\Record_chunks\New recording 140_sent0082.wav,-0.023895,OTHER,
I:\Record_chunks\New recording 140_sent0083.wav,0.577188,OTHER,
I:\Record_chunks\New recording 140_sent0084.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 140_sent0085.wav,0.584422,OTHER,
I:\Record_chunks\New recording 140_sent0086.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 140_sent0087.wav,0.474822,OTHER,
I:\Record_chunks\New recording 140_sent0088.wav,0.661832,TARGET,
I:\Record_chunks\New recording 140_sent0089.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0090.wav,0.579117,OTHER,
I:\Record_chunks\New recording 140_sent0091.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0092.wav,0.723178,TARGET,
I:\Record_chunks\New recording 140_sent0093.wav,-0.095055,OTHER,
I:\Record_chunks\New recording 140_sent0094.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 140_sent0095.wav,0.676516,TARGET,
I:\Record_chunks\New recording 140_sent0096.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0097.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\New recording 140_sent0098.wav,0.624167,OTHER,
I:\Record_chunks\New recording 140_sent0099.wav,0.142325,OTHER,
I:\Record_chunks\New recording 140_sent0100.wav,0.516339,OTHER,
I:\Record_chunks\New recording 140_sent0101.wav,0.504592,OTHER,
I:\Record_chunks\New recording 140_sent0102.wav,0.607299,OTHER,
I:\Record_chunks\New recording 140_sent0103.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\New recording 140_sent0104.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 140_sent0105.wav,-0.009493,OTHER,
I:\Record_chunks\New recording 140_sent0106.wav,0.658296,TARGET,
I:\Record_chunks\New recording 140_sent0107.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 140_sent0108.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 140_sent0109.wav,0.554656,OTHER,
I:\Record_chunks\New recording 140_sent0110.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 140_sent0111.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\New recording 140_sent0112.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\New recording 140_sent0113.wav,0.591210,OTHER,
I:\Record_chunks\New recording 140_sent0114.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\New recording 140_sent0115.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 140_sent0116.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 140_sent0117.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 140_sent0118.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\New recording 140_sent0119.wav,0.615592,OTHER,
I:\Record_chunks\New recording 140_sent0120.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 140_sent0121.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 140_sent0122.wav,0.660915,TARGET,
I:\Record_chunks\New recording 140_sent0123.wav,0.000417,OTHER,
I:\Record_chunks\New recording 140_sent0124.wav,0.513690,OTHER,
I:\Record_chunks\New recording 140_sent0125.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0126.wav,0.423487,OTHER,
I:\Record_chunks\New recording 140_sent0127.wav,0.687738,TARGET,
I:\Record_chunks\New recording 140_sent0128.wav,0.561007,OTHER,
I:\Record_chunks\New recording 140_sent0129.wav,0.591832,OTHER,
I:\Record_chunks\New recording 140_sent0130.wav,0.554528,OTHER,
I:\Record_chunks\New recording 140_sent0131.wav,0.581521,OTHER,
I:\Record_chunks\New recording 140_sent0132.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0133.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0134.wav,0.655201,TARGET,
I:\Record_chunks\New recording 140_sent0135.wav,0.696631,TARGET,
I:\Record_chunks\New recording 140_sent0136.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0137.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0138.wav,0.640187,OTHER,
I:\Record_chunks\New recording 140_sent0139.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\New recording 140_sent0140.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 140_sent0141.wav,0.598048,OTHER,
I:\Record_chunks\New recording 140_sent0142.wav,0.685136,TARGET,
I:\Record_chunks\New recording 140_sent0143.wav,0.329059,OTHER,
I:\Record_chunks\New recording 140_sent0144.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 140_sent0145.wav,0.303081,OTHER,
I:\Record_chunks\New recording 140_sent0146.wav,0.291770,OTHER,
I:\Record_chunks\New recording 140_sent0147.wav,-0.034031,OTHER,
I:\Record_chunks\New recording 140_sent0148.wav,0.626238,OTHER,
I:\Record_chunks\New recording 140_sent0149.wav,0.583343,OTHER,
I:\Record_chunks\New recording 140_sent0150.wav,0.545948,OTHER,
I:\Record_chunks\New recording 140_sent0151.wav,0.078615,OTHER,
I:\Record_chunks\New recording 140_sent0152.wav,0.002748,OTHER,
I:\Record_chunks\New recording 140_sent0153.wav,,OTHER,too_short(1.92s)
I:\Record_chunks\New recording 140_sent0154.wav,0.582368,OTHER,
I:\Record_chunks\New recording 140_sent0155.wav,0.649073,OTHER,
I:\Record_chunks\New recording 140_sent0156.wav,0.100187,OTHER,
I:\Record_chunks\New recording 140_sent0157.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 140_sent0158.wav,0.677844,TARGET,
I:\Record_chunks\New recording 140_sent0159.wav,0.669935,TARGET,
I:\Record_chunks\New recording 140_sent0160.wav,,OTHER,too_short(1.75s)
I:\Record_chunks\New recording 140_sent0161.wav,0.655277,TARGET,
I:\Record_chunks\New recording 140_sent0162.wav,0.584780,OTHER,
I:\Record_chunks\New recording 140_sent0163.wav,,OTHER,too_short(1.13s)
I:\Record_chunks\New recording 140_sent0164.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\New recording 140_sent0165.wav,0.661431,TARGET,
I:\Record_chunks\New recording 140_sent0166.wav,0.747526,TARGET,
I:\Record_chunks\New recording 140_sent0167.wav,0.553744,OTHER,
I:\Record_chunks\New recording 140_sent0168.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 140_sent0169.wav,0.629099,OTHER,
I:\Record_chunks\New recording 140_sent0170.wav,0.654579,TARGET,
I:\Record_chunks\New recording 140_sent0171.wav,0.614833,OTHER,
I:\Record_chunks\New recording 140_sent0172.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 140_sent0173.wav,0.587275,OTHER,
I:\Record_chunks\New recording 140_sent0174.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 140_sent0175.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 140_sent0176.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\New recording 140_sent0177.wav,0.701867,TARGET,
I:\Record_chunks\New recording 140_sent0178.wav,0.617131,OTHER,
I:\Record_chunks\New recording 140_sent0179.wav,0.605942,OTHER,
I:\Record_chunks\New recording 140_sent0180.wav,0.635523,OTHER,
I:\Record_chunks\New recording 140_sent0181.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\New recording 140_sent0182.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 140_sent0183.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\New recording 140_sent0184.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 140_sent0185.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 140_sent0186.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 140_sent0187.wav,0.582573,OTHER,
I:\Record_chunks\New recording 140_sent0188.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 141_sent0000.wav,0.621868,OTHER,
I:\Record_chunks\New recording 141_sent0001.wav,0.073408,OTHER,
I:\Record_chunks\New recording 141_sent0002.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 141_sent0003.wav,-0.068836,OTHER,
I:\Record_chunks\New recording 141_sent0004.wav,,OTHER,too_short(1.96s)
I:\Record_chunks\New recording 141_sent0005.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 141_sent0006.wav,0.509214,OTHER,
I:\Record_chunks\New recording 141_sent0007.wav,-0.103990,OTHER,
I:\Record_chunks\New recording 141_sent0008.wav,-0.144584,OTHER,
I:\Record_chunks\New recording 141_sent0009.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 141_sent0010.wav,-0.091298,OTHER,
I:\Record_chunks\New recording 141_sent0011.wav,,OTHER,too_short(1.84s)
I:\Record_chunks\New recording 141_sent0012.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 141_sent0013.wav,0.326111,OTHER,
I:\Record_chunks\New recording 141_sent0014.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 141_sent0015.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 141_sent0016.wav,-0.165854,OTHER,
I:\Record_chunks\New recording 141_sent0017.wav,0.459864,OTHER,
I:\Record_chunks\New recording 141_sent0018.wav,-0.065286,OTHER,
I:\Record_chunks\New recording 141_sent0019.wav,0.218749,OTHER,
I:\Record_chunks\New recording 141_sent0020.wav,-0.042146,OTHER,
I:\Record_chunks\New recording 141_sent0021.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 141_sent0022.wav,-0.063423,OTHER,
I:\Record_chunks\New recording 141_sent0023.wav,-0.035199,OTHER,
I:\Record_chunks\New recording 141_sent0024.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\New recording 141_sent0025.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\New recording 141_sent0026.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 141_sent0027.wav,,OTHER,too_short(1.40s)
I:\Record_chunks\New recording 141_sent0028.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 141_sent0029.wav,,OTHER,too_short(1.88s)
I:\Record_chunks\New recording 141_sent0030.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 141_sent0031.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 141_sent0032.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 141_sent0033.wav,,OTHER,too_short(1.68s)
I:\Record_chunks\New recording 141_sent0034.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 141_sent0035.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 141_sent0036.wav,0.023005,OTHER,
I:\Record_chunks\New recording 141_sent0037.wav,,OTHER,too_short(0.84s)
I:\Record_chunks\New recording 141_sent0038.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 141_sent0039.wav,,OTHER,too_short(0.86s)
